  -7.3750000e+00   2.1400000e+02   2.4000000e+02   2.3300000e+02
  -7.1250000e+00   1.8600000e+02   2.2400000e+02   2.0200000e+02
  -6.8750000e+00   1.6800000e+02   2.1700000e+02   2.0500000e+02
  -6.6250000e+00   1.7000000e+02   2.1800000e+02   1.9200000e+02
  -6.3750000e+00   1.7000000e+02   2.0400000e+02   1.9500000e+02
  -6.1250000e+00   1.4800000e+02   2.0500000e+02   1.8900000e+02
  -5.8750000e+00   1.1700000e+02   1.6500000e+02   1.6500000e+02
  -5.6250000e+00   1.3500000e+02   1.4700000e+02   1.5000000e+02
  -5.3750000e+00   1.1400000e+02   1.6800000e+02   1.5100000e+02
  -5.1250000e+00   1.0900000e+02   1.5200000e+02   1.5500000e+02
  -4.8750000e+00   9.1000000e+01   1.3000000e+02   1.1700000e+02
  -4.6250000e+00   8.3000000e+01   1.0400000e+02   1.0500000e+02
  -4.3750000e+00   7.4000000e+01   1.1000000e+02   9.6000000e+01
  -4.1250000e+00   7.5000000e+01   9.9000000e+01   8.4000000e+01
  -3.8750000e+00   6.3000000e+01   1.0100000e+02   7.9000000e+01
  -3.6250000e+00   6.5000000e+01   9.3000000e+01   6.9000000e+01
  -3.3750000e+00   6.0000000e+01   6.7000000e+01   6.0000000e+01
  -3.1250000e+00   5.7000000e+01   6.1000000e+01   6.1000000e+01
  -2.8750000e+00   5.1000000e+01   5.8000000e+01   5.8000000e+01
  -2.6250000e+00   4.6000000e+01   7.7000000e+01   4.4000000e+01
  -2.3750000e+00   3.9000000e+01   5.5000000e+01   3.4000000e+01
  -2.1250000e+00   3.7000000e+01   4.3000000e+01   3.6000000e+01
  -1.8750000e+00   3.3000000e+01   4.5000000e+01   3.8000000e+01
  -1.6250000e+00   2.4000000e+01   3.8000000e+01   2.2000000e+01
  -1.3750000e+00   2.2000000e+01   2.5000000e+01   2.8000000e+01
  -1.1250000e+00   2.1000000e+01   3.4000000e+01   2.5000000e+01
  -8.7500000e-01   2.6000000e+01   3.0000000e+01   1.9000000e+01
  -6.2500000e-01   1.6000000e+01   2.4000000e+01   1.9000000e+01
  -3.7500000e-01   2.0000000e+01   2.6000000e+01   1.5000000e+01
  -1.2500000e-01   1.6000000e+01   2.8000000e+01   2.5000000e+01
   1.2500000e-01   2.1000000e+01   2.4000000e+01   1.6000000e+01
   3.7500000e-01   3.4000000e+01   1.5000000e+01   1.9000000e+01
   6.2500000e-01   2.7000000e+01   2.1000000e+01   1.9000000e+01
   8.7500000e-01   1.8000000e+01   2.3000000e+01   1.2000000e+01
   1.1250000e+00   7.0000000e+00   1.7000000e+01   1.6000000e+01
   1.3750000e+00   1.5000000e+01   1.7000000e+01   8.0000000e+00
   1.6250000e+00   1.3000000e+01   1.0000000e+01   7.0000000e+00
   1.8750000e+00   6.0000000e+00   1.2000000e+01   1.6000000e+01
   2.1250000e+00   5.0000000e+00   6.0000000e+00   1.2000000e+01
   2.3750000e+00   4.0000000e+00   5.0000000e+00   7.0000000e+00
   2.6250000e+00   3.0000000e+00   4.0000000e+00   4.0000000e+00
   2.8750000e+00   1.4000000e+01   6.0000000e+00   7.0000000e+00
   3.1250000e+00   4.0000000e+00   3.0000000e+00   7.0000000e+00
   3.3750000e+00   6.0000000e+00   4.0000000e+00   6.0000000e+00
   3.6250000e+00   7.0000000e+00   8.0000000e+00   3.0000000e+00
   3.8750000e+00   6.0000000e+00   3.0000000e+00   6.0000000e+00
   4.1250000e+00   4.0000000e+00   5.0000000e+00   3.0000000e+00
   4.3750000e+00   5.0000000e+00   4.0000000e+00   2.0000000e+00
   4.6250000e+00   0.0000000e+00   4.0000000e+00   0.0000000e+00
   4.8750000e+00   5.0000000e+00   6.0000000e+00   6.0000000e+00
   5.1250000e+00   4.0000000e+00   3.0000000e+00   3.0000000e+00
   5.3750000e+00   2.0000000e+00   1.0000000e+00   3.0000000e+00
   5.6250000e+00   4.0000000e+00   3.0000000e+00   3.0000000e+00
   5.8750000e+00   4.0000000e+00   1.0000000e+00   3.0000000e+00
   6.1250000e+00   1.0000000e+00   5.0000000e+00   3.0000000e+00
   6.3750000e+00   1.0000000e+00   4.0000000e+00   2.0000000e+00
   6.6250000e+00   3.0000000e+00   0.0000000e+00   0.0000000e+00
   6.8750000e+00   1.0000000e+00   0.0000000e+00   2.0000000e+00
   7.1250000e+00   4.0000000e+00   1.0000000e+00   4.0000000e+00
   7.3750000e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00
   7.6250000e+00   0.0000000e+00   4.0000000e+00   0.0000000e+00
   7.8750000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   8.1250000e+00   3.0000000e+00   0.0000000e+00   3.0000000e+00
   8.3750000e+00   2.0000000e+00   2.0000000e+00   0.0000000e+00
   8.6250000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00
   8.8750000e+00   1.0000000e+00   0.0000000e+00   2.0000000e+00
   9.1250000e+00   1.0000000e+00   2.0000000e+00   1.0000000e+00
   9.3750000e+00   0.0000000e+00   2.0000000e+00   0.0000000e+00
   9.6250000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   9.8750000e+00   2.0000000e+00   0.0000000e+00   4.0000000e+00
