   6.1250000e+00   1.0000000e+00   1.0000000e+00   1.0000000e+00
   6.3750000e+00   1.0000000e+00   1.0000000e+00   4.0000000e+00
   6.6250000e+00   3.0000000e+00   1.0000000e+00   1.0000000e+00
   6.8750000e+00   1.0000000e+00   1.0000000e+00   3.0000000e+00
   7.1250000e+00   4.0000000e+00   1.0000000e+00   0.0000000e+00
   7.3750000e+00   2.0000000e+00   2.0000000e+00   1.0000000e+00
   7.6250000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.8750000e+00   1.0000000e+00   0.0000000e+00   1.0000000e+00
   8.1250000e+00   3.0000000e+00   2.0000000e+00   2.0000000e+00
   8.3750000e+00   2.0000000e+00   0.0000000e+00   0.0000000e+00
   8.6250000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   8.8750000e+00   1.0000000e+00   1.0000000e+00   0.0000000e+00
   9.1250000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00
   9.3750000e+00   0.0000000e+00   2.0000000e+00   1.0000000e+00
   9.6250000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00
   9.8750000e+00   2.0000000e+00   1.0000000e+00   2.0000000e+00
